sigma,omega,run,beta,val_mse,L_used
0.1,45,5,1.5051542098652787e-06,0.02078931509300844,70275.1680192886
0.1,45,5,2.490437256651495e-06,0.02078931509300844,70275.1680192886
0.1,45,5,4.1206925434390925e-06,0.020797425668943666,23110.010694837812
0.1,45,5,6.818122798397694e-06,0.02074731062273223,20987.29551029243
0.1,45,5,1.1281307208431751e-05,0.020666630140456766,15192.46551480382
0.1,45,5,1.866611912019578e-05,0.020621819181156163,11479.527727857767
0.1,45,5,3.088507356212442e-05,0.02048507833501177,9077.432583170512
0.1,45,5,5.110262946440642e-05,0.020203198756316133,4831.326094679983
0.1,45,5,8.455471970702956e-05,0.020122689243446755,3066.5223018204606
0.1,45,5,0.0001399047504926149,0.019562491445980986,2025.042182126282
0.1,45,5,0.0002314872461078426,0.018981009576883232,2025.042182126282
0.1,45,5,0.000383020197112046,0.01856515419897152,1477.6831451121916
0.1,45,5,0.000633747534097,0.01752585396347687,1218.679523379575
0.1,45,5,0.0010486025019107177,0.017018056880190133,910.2954463292593
0.1,45,5,0.0017350240401016214,0.015342408650141266,707.7992140049554
0.1,45,5,0.0028707812676827516,0.014145651886782523,1958.1757456337407
0.1,45,5,0.0047500120438650996,0.013523883935049979,412.948626082003
0.1,45,5,0.007859398649022008,0.01467385745953979,600.4300525769978
0.1,45,5,0.013004208527013816,0.015635871154606344,921.9817682930434
0.1,45,5,0.021516842059551518,0.026123611178199512,386.9716251649928
0.1,45,5,0.03560189697465572,0.0918598457852471,438.04606218047513
0.1,45,5,0.05890711400334629,0.3504481508837864,389.3349829400439
0.1,45,5,0.0974680670154599,0.7159590976581325,102.64544461056836
0.1,45,5,0.16127125303050024,0.39768361314351863,219.35262716405282
0.1,45,5,0.26684039040091256,0.5401377805588872,65.59647635053663
0.1,45,5,0.44151572342434214,0.4658858565928594,36.95598456604199
0.1,45,5,0.7305345856301564,0.4805960945754598,12.412625339543267
0.1,45,5,1.2087469426063973,0.5138532083262158,10.244451569279596
0.1,45,5,2.0,0.5037755743514041,0.0
0.1,45,6,5.550045207858292e-07,0.019256599677346834,127093.0665325537
0.1,45,6,9.340944214965304e-07,0.019256599677346834,127093.0665325537
0.1,45,6,1.5721176235384928e-06,0.019256599677346744,88383.31046191732
0.1,45,6,2.6459357484231574e-06,0.019256599677346744,88383.31046191732
0.1,45,6,4.453213856241835e-06,0.019251797764816603,30693.548143026786
0.1,45,6,7.494933942081805e-06,0.01921098089422743,26400.21553529601
0.1,45,6,1.2614268393473519e-05,0.01921098089422743,26400.21553529601
0.1,45,6,2.1230309477335823e-05,0.019167290427814884,12568.90280699175
0.1,45,6,3.5731445252635963e-05,0.019135293003672716,6743.167452540938
0.1,45,6,6.01374266920172e-05,0.01893353484519606,4791.7764723280325
0.1,45,6,0.00010121365266832993,0.0188495293253681,3117.8853159919076
0.1,45,6,0.00017034655538104618,0.018464594251300516,1783.8138919851299
0.1,45,6,0.0002866999477360799,0.017848490587593434,1768.8223847607615
0.1,45,6,0.0004825272800380703,0.01665331108117735,1073.7214301463628
0.1,45,6,0.000812112376787983,0.01566573765678172,1453.0293208269336
0.1,45,6,0.001366817048105948,0.014174103150292598,512.1310654704107
0.1,45,6,0.0023004068111632573,0.012653257817101386,811.7399442365022
0.1,45,6,0.003871675074714249,0.013509892112933776,1261.2606273161607
0.1,45,6,0.006516181316896549,0.01341043086441017,1354.2820603239097
0.1,45,6,0.010966989257951993,0.014637936340262227,884.3440845069459
0.1,45,6,0.01845787395021683,0.020217510531478952,643.732645463873
0.1,45,6,0.031065327297103085,0.05522703073628569,263.29864743682714
0.1,45,6,0.052284166783184864,0.25319413389565065,521.8135536216093
0.1,45,6,0.087996307589742,0.689156204104973,209.1194787142142
0.1,45,6,0.14810124414029732,0.44880323616349216,106.63098625450623
0.1,45,6,0.24926021462360612,0.5792442145187212,74.91384300192914
0.1,45,6,0.4195147377381205,0.49661217377301275,19.69173670415291
0.1,45,6,0.7060597915525372,0.48981422945464814,15.114203207065584
0.1,45,6,1.1883263790327425,0.5000282580919417,23.398352616486555
0.1,45,6,2.0,0.4986426303432455,0.0
0.1,45,7,8.447375112741191e-07,0.021388199098765052,205220.77147861884
0.1,45,7,1.4012818968627062e-06,0.021315810036799183,150866.4815936125
0.1,45,7,2.3244983539483836e-06,0.021315810036799113,33107.41026640771
0.1,45,7,3.85596403522092e-06,0.021315810036799113,33107.41026640771
0.1,45,7,6.396416076467291e-06,0.021265261040279936,27174.521978040306
0.1,45,7,1.061061209325961e-05,0.02124566941799325,27174.521978040306
0.1,45,7,1.760127665988343e-05,0.021236330440117503,14317.80060980925
0.1,45,7,2.9197650176521046e-05,0.021077264443183766,8202.09487666657
0.1,45,7,4.843414442621149e-05,0.021109866927166668,5940.832060329402
0.1,45,7,8.03443541557846e-05,0.02076215158833666,5889.101168842862
0.1,45,7,0.00013327819291914078,0.019881137199523904,2175.968120807384
0.1,45,7,0.00022108680683834676,0.019538700832818206,2792.231518631681
0.1,45,7,0.00036674699054204215,0.01906807671771129,1330.60897276175
0.1,45,7,0.000608373502675762,0.01819890449945771,621.8560064182669
0.1,45,7,0.0010091925177380463,0.017603657396335782,809.1261983855952
0.1,45,7,0.0016740859576871816,0.01631894221955649,993.9295680509642
0.1,45,7,0.002777035842484181,0.013880509991348027,927.4024345177861
0.1,45,7,0.004606649996094688,0.013438874542005264,596.4027080022453
0.1,45,7,0.007641681775175024,0.013720622111650123,573.1167949584694
0.1,45,7,0.012676304994420464,0.015262095505421942,3196.311044939229
0.1,45,7,0.02102792461648782,0.026567367859679215,1042.190143975002
0.1,45,7,0.03488190082767166,0.09437715734280512,259.65237874311674
0.1,45,7,0.05786339011304434,0.3487289556081103,130.03860060325968
0.1,45,7,0.09598593642919445,0.7123578810940995,814.6299812339387
0.1,45,7,0.15922502940442776,0.406744918120699,107.9431082742718
0.1,45,7,0.26412838101071856,0.5438531069107474,177.28850579291202
0.1,45,7,0.43814594926621075,0.4656044811509754,28.33799340240375
0.1,45,7,0.7268127420604548,0.47381748668812634,33.011308166154805
0.1,45,7,1.205663918395547,0.5017370083822389,14.937289214810686
0.1,45,7,2.0,0.4939924221970803,0.0
0.1,45,8,1.408432628080547e-06,0.021658148439733314,52107.75516354558
0.1,45,8,2.2955361881669335e-06,0.021657354271782676,52107.75516354558
0.1,45,8,3.741383354889601e-06,0.021639556695646343,43519.62483606019
0.1,45,8,6.097899689145315e-06,0.02152928712443334,43519.62483606019
0.1,45,8,9.938671633389931e-06,0.021476329128153126,13206.223527813878
0.1,45,8,1.619855997503205e-05,0.02145455534150731,13022.983289023106
0.1,45,8,2.6401249074692685e-05,0.021484742062080727,8850.875214858204
0.1,45,8,4.303011834251533e-05,0.021147968524127096,7883.955478293122
0.1,45,8,7.013270771138419e-05,0.021091571085854417,4034.1992106804014
0.1,45,8,0.00011430590666237358,0.02072101055034636,2925.3974262120423
0.1,45,8,0.00018630166614522987,0.020514530673478575,1992.8873302980637
0.1,45,8,0.0003036440707391161,0.01957543312492773,1207.3024127524682
0.1,45,8,0.000494894777930478,0.019097184721265106,1434.4855445471067
0.1,45,8,0.000806605051192609,0.017506822660676918,591.903641325039
0.1,45,8,0.0013146465423016208,0.016474879696733953,588.473145616512
0.1,45,8,0.0021426787851504636,0.014706281743617948,549.5501463788122
0.1,45,8,0.0034922484702968417,0.014054205005335142,1479.0678783785916
0.1,45,8,0.005691846796081581,0.01424020634375728,350.7861509627081
0.1,45,8,0.009276865671390893,0.014873471130415216,1125.4178039068468
0.1,45,8,0.01511991446155525,0.018070736771572206,1374.2015904006937
0.1,45,8,0.0246432169466211,0.035862817862494116,5381.699558091418
0.1,45,8,0.04016478684600753,0.13599089354204386,408.699409310395
0.1,45,8,0.06546264255513164,0.47464053237361964,116.25730489069012
0.1,45,8,0.10669439344296945,0.7473754860067016,213.48800614528125
0.1,45,8,0.17389602906078822,0.41063854747400896,112.61448132602143
0.1,45,8,0.28342472314887257,0.5116586425520344,85.63010263525071
0.1,45,8,0.4619402416827732,0.48714095463578616,48.64610192171181
0.1,45,8,0.7528940471923956,0.5114281490310977,93.71825876435878
0.1,45,8,1.2271055758918183,0.5362496186629854,12.131404773180392
0.1,45,8,2.0,0.5246905262661612,0.0
0.1,45,9,1.244860228233336e-07,0.023276465830886658,181197.86971039447
0.1,45,9,2.2059731727074713e-07,0.023276465830886658,181197.86971039447
0.1,45,9,3.9091277304370007e-07,0.023276465830886512,61175.24593426164
0.1,45,9,6.927228219242683e-07,0.023276465830886512,61175.24593426164
0.1,45,9,1.2275498297956059e-06,0.023276465830886512,61175.24593426164
0.1,45,9,2.175298022440439e-06,0.023266867756415524,19981.248393667058
0.1,45,9,3.854769371945721e-06,0.023266867756415524,19981.248393667058
0.1,45,9,6.8309016776562914e-06,0.023281156298027024,19981.248393667058
0.1,45,9,1.2104801410273448e-05,0.023262563276708493,16484.73007825281
0.1,45,9,2.1450494253407593e-05,0.02319340208284256,16484.73007825281
0.1,45,9,3.801166893369763e-05,0.02301232582514369,7352.423542967958
0.1,45,9,6.735914604370964e-05,0.022952944461783798,4551.539903995123
0.1,45,9,0.00011936478147413026,0.022700104880660373,3519.648615425234
0.1,45,9,0.00021152214499752252,0.022050857538871545,1647.0967729465374
0.1,45,9,0.00037483097838242845,0.022358883000065433,3698.02993398013
0.1,45,9,0.0006642248373416134,0.020106187931500524,977.2967611579322
0.1,45,9,0.001177049550294521,0.017623819225842417,1485.0067976515918
0.1,45,9,0.0020858082473901745,0.01621074489932709,738.6326996577154
0.1,45,9,0.0036961876785835106,0.014203357272889976,2582.7359259186233
0.1,45,9,0.006549884617824573,0.012990465412043429,723.8149670202549
0.1,45,9,0.011606820929411241,0.013307602068127226,699.2884389765728
0.1,45,9,0.02056804049964518,0.024731834974396606,798.6043455979077
0.1,45,9,0.03644790357048296,0.09527401300262692,617.0225419626623
0.1,45,9,0.0645880522603085,0.465729560959776,383.2517671720835
0.1,45,9,0.11445422331940901,0.7360144778706976,84.12507239722376
0.1,45,9,0.20282031702788114,0.5080943804578557,95.61026323155674
0.1,45,9,0.35941077407420124,0.5669784952596789,36.32759484158863
0.1,45,9,0.6368992338319788,0.5497991104233018,89.77751764719449
0.1,45,9,1.128626806195897,0.5317414933742399,30.57649201124095
0.1,45,9,2.0,0.5385442833932792,0.0
0.1,50,0,8.875272909936167e-07,0.019217382908232182,169775.0647147709
0.1,50,0,1.469756704735917e-06,0.019217382908232092,94311.93128499431
0.1,50,0,2.4339361651603725e-06,0.019217382908232092,94311.93128499431
0.1,50,0,4.030629856619713e-06,0.019245111577750978,33690.23786309537
0.1,50,0,6.674775318112665e-06,0.01924937400012036,33690.23786309537
0.1,50,0,1.1053514495784044e-05,0.019286175750618455,33690.23786309537
0.1,50,0,1.8304763364387733e-05,0.019190318345460963,10671.917738730512
0.1,50,0,3.0312925536400996e-05,0.019129584929614477,5897.900083719765
0.1,50,0,5.0198597833997635e-05,0.01910232705255911,5402.141180145784
0.1,50,0,8.312952906750733e-05,0.01906258467376467,3272.064702420673
0.1,50,0,0.00013766357829033418,0.018910958892396055,5752.470388611152
0.1,50,0,0.0002279726710866987,0.018654906268769658,2029.376386413117
0.1,50,0,0.00037752570002790015,0.018322691522522635,836.9429532702688
0.1,50,0,0.0006251874555935396,0.01849050703600605,2129.130550528349
0.1,50,0,0.0010353185348775961,0.01693098083694188,918.3178759243784
0.1,50,0,0.0017145009213971945,0.016005372826784735,799.0826682923838
0.1,50,0,0.0028392357621795715,0.015132710352983582,782.8153705274018
0.1,50,0,0.004701811245846444,0.014956736837694433,843.6609786535372
0.1,50,0,0.007786260403608519,0.015579953440452425,443.89452980644626
0.1,50,0,0.012894148212852773,0.018414752369126423,1541.3906367558054
0.1,50,0,0.021352876672087902,0.03448126435853104,500.4038156358678
0.1,50,0,0.0353606407066823,0.12056808454736694,1449.121297374937
0.1,50,0,0.05855767962269668,0.4515607205990868,13007.097285494805
0.1,50,0,0.09697227692331895,0.7492894221745208,230.3503409990217
0.1,50,0,0.16058734827409507,0.41126743022189205,149.69594842256717
0.1,50,0,0.2659347314913278,0.4840220543641005,166.40918647650014
0.1,50,0,0.44039136440970045,0.5264475059619117,61.94329792696933
0.1,50,0,0.72929381115066,0.5463896551728072,25.118005857267608
0.1,50,0,1.207720009895224,0.532500773167038,30.341280868913096
0.1,50,0,2.0,0.5282231307741181,0.0
0.1,50,1,2.5744286280549034e-07,0.021541218559928924,247322.5020638222
0.1,50,1,4.4491710470823317e-07,0.021541218559928924,247322.5020638222
0.1,50,1,7.689132567311385e-07,0.021541218559928924,247322.5020638222
0.1,50,1,1.3288488802079182e-06,0.02153386330462408,52739.98981453457
0.1,50,1,2.2965390841834477e-06,0.02153386330462408,52739.98981453457
0.1,50,1,3.9689176427322046e-06,0.02153386330462408,52739.98981453457
0.1,50,1,6.859150520572051e-06,0.02153386330462416,43996.821974955725
0.1,50,1,1.1854099807290557e-05,0.021543306035975204,16143.192087106745
0.1,50,1,2.0486455548651017e-05,0.021568451657359808,8349.756809427876
0.1,50,1,3.5405038574817085e-05,0.02157057448230501,8992.069569406074
0.1,50,1,6.118758579332817e-05,0.021467343657587755,3743.6526037136664
0.1,50,1,0.00010574541946351295,0.02114648880630665,3570.535396382803
0.1,50,1,0.00018275102036684028,0.02052660518820191,1619.7395037376211
0.1,50,1,0.00031583340077103914,0.01964838244366831,934.7159868495339
0.1,50,1,0.0005458286188627988,0.018607380055505208,1826.355921042004
0.1,50,1,0.0009433102402796598,0.017424626044154238,814.9460083628499
0.1,50,1,0.0016302446934174763,0.016018582347133034,621.2888270183962
0.1,50,1,0.0028174164203156778,0.014906542137589811,1758.7315894745
0.1,50,1,0.004869106654673027,0.014101735441540236,1501.0080764258237
0.1,50,1,0.008414872378689668,0.014279407240857965,363.30418824498196
0.1,50,1,0.01454272460466149,0.017513981405582513,2002.9406381902663
0.1,50,1,0.025132982344761225,0.043945578864958146,1530.0259769019442
0.1,50,1,0.04343524468170198,0.2067946493145046,1405.1433785979277
0.1,50,1,0.07506552364855237,0.6751052341869523,221.10919289477152
0.1,50,1,0.1297295061170718,0.49530584825708646,619.3635388719015
0.1,50,1,0.22420072410570502,0.6060776929292829,96.15675428355704
0.1,50,1,0.3874674790186978,0.4956935597589716,69.59817647807881
0.1,50,1,0.6696278430676332,0.49637183782705335,25.56449423137569
0.1,50,1,1.1572621509991876,0.5070503015463101,13.956803078277629
0.1,50,1,2.0,0.5188688158505507,0.0
0.1,50,2,1.443953501212291e-07,0.01961821384259891,1778361.2297681428
0.1,50,2,2.5457223086774134e-07,0.01961821384259936,437848.3320431637
0.1,50,2,4.4881653512089537e-07,0.01961821384259936,437848.3320431637
0.1,50,2,7.91273586719594e-07,0.019618213842599545,95326.18206087565
0.1,50,2,1.395033025847492e-06,0.01961084408819769,95326.18206087565
0.1,50,2,2.4594744167731974e-06,0.01960041267640917,56626.30353923109
0.1,50,2,4.336108389324362e-06,0.01960041267640922,49554.16773424303
0.1,50,2,7.644656043479771e-06,0.019309904970676074,20711.29425495421
0.1,50,2,1.347769953513958e-05,0.019259788089599522,15930.495200203653
0.1,50,2,2.37614856347176e-05,0.019157491065622416,8358.964736611824
0.1,50,2,4.1892030468317205e-05,0.01909491242317168,5265.6025142700655
0.1,50,2,7.385658639939122e-05,0.01890141734810973,3703.7088370479332
0.1,50,2,0.0001302108132165182,0.018632775679093497,3095.685724606908
0.1,50,2,0.00022956457514595845,0.017979905273213633,2491.702497060984
0.1,50,2,0.00040472747892537464,0.017543531614485238,1852.1350564698064
0.1,50,2,0.0007135435948388036,0.016154716389771652,744.9514032703096
0.1,50,2,0.0012579933121599596,0.01565214910455029,840.1384160103734
0.1,50,2,0.0022178703374062213,0.01455498469005824,495.24102029382027
0.1,50,2,0.003910154995260356,0.014555653103850524,1245.9608788297478
0.1,50,2,0.006893690685651286,0.015300256034623087,2503.581492556913
0.1,50,2,0.012153730818097893,0.01842077367795408,515.3591694523254
0.1,50,2,0.02142729918332957,0.03520606821764797,650.7700426938669
0.1,50,2,0.037776807563339766,0.13908284414871208,320.844768340648
0.1,50,2,0.06660135640369823,0.5447107375007476,192.320504930519
0.1,50,2,0.11741968051098813,0.5673161223208012,302.8674759978791
0.1,50,2,0.20701352218311525,0.5689827201712693,77.26959056867094
0.1,50,2,0.3649694683222098,0.5251928889848522,39.04235679143697
0.1,50,2,0.6434493331772361,0.48184651144251334,13.651583930169446
0.1,50,2,1.134415561579825,0.494064536671618,33.46155631436893
0.1,50,2,2.0,0.4980959943960388,0.0
0.1,50,3,5.421883431111494e-07,0.020357123528861036,114400.96339029027
0.1,50,3,9.132597298012394e-07,0.020357123528861036,114400.96339029027
0.1,50,3,1.538290788936517e-06,0.020393205492246692,114400.96339029027
0.1,50,3,2.5910904358412238e-06,0.020393205492246606,66869.28925757634
0.1,50,3,4.364421665262231e-06,0.020357590000874167,50375.87612348145
0.1,50,3,7.3514132153500675e-06,0.020053479438494712,17647.237405588054
0.1,50,3,1.2382689026812102e-05,0.020053538746855105,17609.879768575942
0.1,50,3,2.0857348518319053e-05,0.020145070693747425,12917.843698217299
0.1,50,3,3.513202877603261e-05,0.02012830226020944,7795.0885700438785
0.1,50,3,5.917623924421317e-05,0.019925524964439514,7071.6618712590625
0.1,50,3,9.967620467956958e-05,0.01948903242167505,2882.097717906419
0.1,50,3,0.00016789417350976767,0.018737205332144936,2090.1757035377454
0.1,50,3,0.00028280022889259996,0.01820043014340111,1490.1667487106347
0.1,50,3,0.0004763474978901175,0.01773241319499035,1533.8865950755944
0.1,50,3,0.0008023576912745313,0.017462962397117615,1750.4612449585718
0.1,50,3,0.0013514878688328934,0.01674812212847056,1433.7663892114685
0.1,50,3,0.00227644039493294,0.014937041926719068,687.3660827868879
0.1,50,3,0.003834426480022809,0.015896813006692295,1167.6395411695278
0.1,50,3,0.006458691588598888,0.015981817692036805,1167.3733602166549
0.1,50,3,0.010878992530948173,0.01736941981039399,1311.2194779470883
0.1,50,3,0.01832452856199948,0.025586029365072368,695.1241086341757
0.1,50,3,0.030865757657641178,0.08088704787621087,445.6712642541265
0.1,50,3,0.05199015039087487,0.3222220491271443,655.3003886208429
0.1,50,3,0.08757198730213686,0.7220313633567459,2027.0241948182959
